Customer ID,Gender,Age,Tenure in Months,Internet Type,Contract,Payment Method,Monthly Charge,Total Charges,Customer Status
0415-MOSGF,Female,58,1,DSL,Month-to-Month,Credit Card,44.4,44.4,Churned
0419-YAAPX,Male,44,49,Fiber Optic,Month-to-Month,Credit Card,85.3,4297.95,Stayed
0420-BWTPW,Male,40,8,DSL,Month-to-Month,Mailed Check,25.5,215.2,Churned
0420-HLGXF,Female,72,39,Fiber Optic,Two Year,Bank Withdrawal,99.75,4036,Stayed
0420-TXVSG,Male,43,66,DSL,Two Year,Credit Card,66.1,4428.45,Stayed
0422-OHQHQ,Female,23,15,,One Year,Credit Card,20.55,295.95,Stayed
0422-UXFAP,Female,34,51,Fiber Optic,One Year,Bank Withdrawal,98.85,4947.55,Stayed
0423-UDIJQ,Male,74,9,DSL,Two Year,Mailed Check,49.2,447.9,Stayed
0426-TIRNE,Female,54,1,,Month-to-Month,Credit Card,20.9,20.9,Churned
0428-AXXLJ,Male,29,25,,One Year,Bank Withdrawal,19.5,516.3,Stayed
0428-IKYCP,Male,56,22,Fiber Optic,Month-to-Month,Bank Withdrawal,87,1850.65,Stayed
0430-IHCDJ,Male,40,15,DSL,Month-to-Month,Bank Withdrawal,49,749.25,Stayed
0431-APWVY,Female,37,28,Fiber Optic,One Year,Bank Withdrawal,90.1,2598.95,Churned
0432-CAJZV,Male,47,3,Fiber Optic,Month-to-Month,Credit Card,90.7,237.65,Joined
0434-CSFON,Female,34,47,Fiber Optic,Month-to-Month,Bank Withdrawal,100.5,4707.1,Stayed
0436-TWFFZ,Female,21,67,DSL,Two Year,Mailed Check,85.25,5714.2,Stayed
0439-IFYUN,Female,78,18,Fiber Optic,Month-to-Month,Bank Withdrawal,74.7,1294.6,Stayed
0440-EKDCF,Male,47,62,Cable,Two Year,Credit Card,60.15,3753.2,Stayed
0440-MOGPM,Female,51,41,DSL,One Year,Bank Withdrawal,80.55,3263.9,Stayed
0440-QEXBZ,Female,64,44,DSL,Month-to-Month,Credit Card,50.15,2139.1,Stayed
0440-UEDAI,Female,59,53,Fiber Optic,One Year,Credit Card,94.45,5042.75,Stayed
0442-TDYUO,Male,44,48,,Two Year,Credit Card,20.05,1036,Stayed
0442-ZXKVS,Female,79,54,Fiber Optic,One Year,Bank Withdrawal,115.6,6431.05,Stayed
0447-BEMNG,Female,28,48,Cable,Month-to-Month,Bank Withdrawal,45.3,2145,Churned
0447-RXSGD,Male,39,24,Fiber Optic,Month-to-Month,Bank Withdrawal,99.65,2404.85,Stayed
0454-OKRCT,Male,32,33,Fiber Optic,Two Year,Bank Withdrawal,80.6,2651.1,Stayed
0455-ENTCR,Male,58,66,DSL,Two Year,Bank Withdrawal,85.25,5538.35,Stayed
0455-XFASS,Female,61,3,Fiber Optic,Month-to-Month,Bank Withdrawal,69.55,200.2,Joined
0458-HEUZG,Female,58,13,Cable,Two Year,Credit Card,35.4,450.4,Stayed
0459-SPZHJ,Male,19,63,DSL,Two Year,Credit Card,83.5,5435,Stayed
0461-CVKMU,Female,45,23,Fiber Optic,Month-to-Month,Bank Withdrawal,83.8,1900.25,Churned
0463-TXOAK,Male,26,52,,Two Year,Credit Card,25.6,1334.5,Stayed
0463-WZZKO,Male,23,3,,Month-to-Month,Credit Card,20.75,67.1,Joined
0463-ZSDNT,Male,23,10,DSL,Month-to-Month,Bank Withdrawal,56.75,503.25,Stayed
0464-WJTKO,Female,39,72,,Two Year,Bank Withdrawal,20.1,1460.85,Stayed
0468-YRPXN,Male,62,29,Fiber Optic,Month-to-Month,Credit Card,98.8,2807.1,Stayed
0471-ARVMX,Female,70,62,Fiber Optic,One Year,Bank Withdrawal,104.85,6312.9,Stayed
0471-LVHGK,Male,34,41,DSL,One Year,Bank Withdrawal,73,3001.2,Churned
0475-RIJEP,Male,47,43,Fiber Optic,Month-to-Month,Bank Withdrawal,77.85,3365.85,Churned
0479-HMSWA,Female,63,26,Fiber Optic,Two Year,Bank Withdrawal,105.45,2715.3,Stayed
0480-BIXDE,Female,58,19,Fiber Optic,Month-to-Month,Bank Withdrawal,96.8,1743.05,Stayed
0480-KYJVA,Female,42,72,,Two Year,Credit Card,24.25,1784.5,Stayed
0481-SUMCB,Female,74,45,Fiber Optic,One Year,Bank Withdrawal,102.15,4735.35,Stayed
0484-FFVBJ,Male,43,32,DSL,One Year,Bank Withdrawal,64.85,2010.95,Stayed
0484-JPBRU,Male,23,41,,Month-to-Month,Bank Withdrawal,25.25,996.45,Stayed
0485-ZBSLN,Male,52,65,,Two Year,Credit Card,24.75,1715.1,Stayed
0486-HECZI,Male,37,55,Fiber Optic,Month-to-Month,Bank Withdrawal,96.75,5238.9,Churned
0486-LGCCH,Male,48,11,,Two Year,Credit Card,19.65,225.75,Stayed
0487-CRLZF,Female,58,49,DSL,Two Year,Bank Withdrawal,74.45,3721.9,Stayed
0487-RPVUM,Male,49,61,Fiber Optic,Month-to-Month,Bank Withdrawal,99.4,5943.65,Stayed
0487-VVUVK,Male,49,25,,Month-to-Month,Credit Card,19.15,477.6,Stayed
0488-GSLFR,Female,41,1,Fiber Optic,Month-to-Month,Bank Withdrawal,69.5,69.5,Churned
0489-WMEMG,Female,61,23,Cable,One Year,Bank Withdrawal,49.45,1119.35,Stayed
0491-KAPQG,Male,28,21,Fiber Optic,Month-to-Month,Bank Withdrawal,73.7,1558.7,Stayed
0495-RVCBF,Female,39,1,Fiber Optic,Month-to-Month,Bank Withdrawal,79.7,79.7,Churned
0495-ZBNGW,Male,78,5,Fiber Optic,Month-to-Month,Bank Withdrawal,-1,343.95,Churned
0496-AHOOK,Male,61,24,Cable,One Year,Bank Withdrawal,74.4,1712.9,Stayed
0504-HHAPI,Female,72,27,Fiber Optic,Month-to-Month,Credit Card,88.3,2467.75,Churned
0505-SPOOW,Female,41,70,,Two Year,Bank Withdrawal,19.8,1397.65,Stayed
0506-LVNGN,Female,78,5,Fiber Optic,Month-to-Month,Credit Card,75.55,349.65,Churned
0506-YLVKJ,Male,54,46,,Two Year,Credit Card,20.2,917.45,Stayed
0508-OOLTO,Female,33,2,Fiber Optic,Month-to-Month,Bank Withdrawal,71.65,135.75,Joined
0508-SQWPL,Female,32,57,,Two Year,Bank Withdrawal,20.1,1087.7,Stayed
0511-JTEOY,Female,41,1,Fiber Optic,Month-to-Month,Mailed Check,71.1,71.1,Churned
0512-FLFDW,Female,74,60,Fiber Optic,One Year,Credit Card,100.5,6029,Stayed
0513-RBGPE,Male,57,37,DSL,Two Year,Credit Card,62.8,2278.75,Stayed
0515-YPMCW,Male,42,1,Fiber Optic,Month-to-Month,Credit Card,70.45,70.45,Churned
0516-OOHAR,Male,39,28,Fiber Optic,One Year,Bank Withdrawal,100.35,2799,Stayed
0516-QREYC,Female,78,24,,Two Year,Credit Card,20.3,459.95,Stayed
0516-UXRMT,Female,27,62,Fiber Optic,One Year,Bank Withdrawal,92.05,5755.8,Stayed
0516-VRYBW,Female,39,18,,One Year,Bank Withdrawal,20.15,390.85,Churned
0516-WJVXC,Female,21,5,DSL,Month-to-Month,Bank Withdrawal,54.2,308.25,Churned
0519-DRGTI,Female,58,20,,Month-to-Month,Credit Card,20.35,442.6,Stayed
0519-XUZJU,Female,56,1,Fiber Optic,Month-to-Month,Mailed Check,70.75,70.75,Churned
0520-FDVVT,Male,26,35,Fiber Optic,One Year,Bank Withdrawal,102.35,3626.1,Churned
0523-VNGTF,Female,78,52,DSL,Two Year,Bank Withdrawal,50.5,2566.3,Stayed
0524-IAVZO,Female,25,30,Fiber Optic,Month-to-Month,Bank Withdrawal,85,2624.25,Churned
0526-SXDJP,Male,36,72,Cable,Two Year,Bank Withdrawal,42.1,2962,Stayed
0529-ONKER,Male,70,15,Fiber Optic,Month-to-Month,Bank Withdrawal,75.65,1146.65,Churned
0530-IJVDB,Male,36,70,Fiber Optic,Two Year,Bank Withdrawal,114.6,7882.5,Stayed
0531-XBKMM,Male,37,66,DSL,Two Year,Bank Withdrawal,65.7,4378.9,Stayed
0531-ZZJWQ,Male,68,55,Fiber Optic,Two Year,Bank Withdrawal,74,4052.4,Stayed
0533-BNWKF,Female,66,55,Fiber Optic,Month-to-Month,Bank Withdrawal,85.45,4874.7,Churned
0533-UCAAU,Male,72,57,DSL,One Year,Credit Card,71.1,4140.1,Stayed
0536-ACXIP,Female,34,72,Fiber Optic,Two Year,Bank Withdrawal,109.55,8165.1,Stayed
0536-BGFMZ,Female,27,28,,Month-to-Month,Credit Card,20.5,563.05,Stayed
0536-ESJEP,Male,48,54,DSL,Two Year,Bank Withdrawal,74.55,4191.45,Stayed
0537-QYZZN,Male,66,24,Fiber Optic,Two Year,Bank Withdrawal,79.85,1857.75,Stayed
0541-FITGH,Female,59,2,Cable,Month-to-Month,Mailed Check,62.15,113.1,Joined
0547-HURJB,Male,19,12,,Month-to-Month,Credit Card,21.05,235.8,Stayed
0549-CYCQN,Male,69,51,Fiber Optic,One Year,Bank Withdrawal,79.6,3974.7,Stayed
0550-DCXLH,Male,64,13,DSL,Month-to-Month,Mailed Check,73.35,931.55,Stayed
0556-FJEGU,Male,26,58,DSL,Two Year,Bank Withdrawal,70.1,4048.95,Stayed
0557-ASKVU,Female,43,18,Cable,One Year,Credit Card,54.4,957.1,Stayed
0559-CKHUS,Female,44,29,,Two Year,Credit Card,19.55,521.8,Stayed
0562-FGDCR,Female,61,72,DSL,Two Year,Credit Card,74.55,5430.65,Stayed
0562-HKHML,Male,39,71,,Two Year,Credit Card,23.9,1626.4,Stayed
0562-KBDVM,Female,62,70,DSL,Two Year,Bank Withdrawal,44.6,3058.15,Stayed
0564-JJHGS,Male,45,9,Fiber Optic,Month-to-Month,Bank Withdrawal,95.5,829.1,Churned
0564-MUUQK,Female,28,20,Fiber Optic,Month-to-Month,Bank Withdrawal,95.5,1916.2,Stayed
0565-IYCGT,Male,51,69,DSL,One Year,Credit Card,78.6,5356.45,Churned
0565-JUPYD,Male,26,63,Fiber Optic,One Year,Credit Card,104.5,6590.8,Stayed
0567-GGCAC,Female,38,7,DSL,Month-to-Month,Bank Withdrawal,61.4,438.9,Stayed
0567-XRHCU,Female,19,69,DSL,Two Year,Credit Card,43.95,2960.1,Stayed
0568-ONFPC,Male,34,5,,Month-to-Month,Bank Withdrawal,25.9,135,Churned
0570-BFQHT,Female,38,9,Fiber Optic,Month-to-Month,Bank Withdrawal,80.55,653.9,Stayed
0572-ZJKLT,Female,32,46,Fiber Optic,Two Year,Credit Card,99.65,4630.2,Stayed
0575-CUQOV,Male,76,60,Fiber Optic,One Year,Bank Withdrawal,97.95,5867,Stayed
0576-WNXXC,Male,70,27,Fiber Optic,Month-to-Month,Bank Withdrawal,95.55,2510.2,Churned
0577-WHMEV,Female,19,16,Fiber Optic,Month-to-Month,Bank Withdrawal,90.7,1374.9,Stayed
0578-SKVMF,Female,23,22,Cable,Month-to-Month,Bank Withdrawal,83.3,1845.9,Churned
0580-PIQHM,Female,21,41,Fiber Optic,One Year,Bank Withdrawal,101.6,3930.55,Stayed
0581-BXBUB,Female,76,4,Fiber Optic,Two Year,Bank Withdrawal,72.75,317.75,Stayed
0581-MDMPW,Female,63,24,Fiber Optic,Month-to-Month,Credit Card,88.95,2072.75,Stayed
0582-AVCLN,Female,43,38,,Two Year,Credit Card,20.3,743.05,Stayed
0584-BJQGZ,Female,19,25,Cable,Month-to-Month,Bank Withdrawal,78.35,1837.9,Stayed
0585-EGDDA,Male,41,40,Fiber Optic,Month-to-Month,Bank Withdrawal,80,3168.75,Stayed
0587-DMGBH,Female,48,8,Cable,Month-to-Month,Bank Withdrawal,49.85,365.55,Churned
0594-UFTUL,Male,35,13,,Month-to-Month,Credit Card,19.85,252,Stayed
0595-ITUDF,Male,21,64,Fiber Optic,Month-to-Month,Bank Withdrawal,91.8,5960.5,Stayed
0596-BQCEQ,Female,32,62,Fiber Optic,Month-to-Month,Bank Withdrawal,100.15,6283.3,Churned
0599-XNYDO,Female,51,20,Fiber Optic,Month-to-Month,Bank Withdrawal,69.8,1540.35,Stayed
0601-WZHJF,Male,53,14,DSL,Month-to-Month,Bank Withdrawal,46.35,667.7,Churned
0602-DDUML,Female,21,57,Cable,Two Year,Mailed Check,69.75,3894.4,Stayed
0603-OLQDC,Male,41,12,Cable,Month-to-Month,Mailed Check,69.85,837.5,Stayed
0603-TPMIB,Female,40,59,,Two Year,Credit Card,25.45,1534.05,Stayed
0604-THJFP,Female,40,59,DSL,Two Year,Credit Card,75.95,4542.35,Stayed
0607-DAAHE,Male,62,53,,Two Year,Bank Withdrawal,19.75,1052.35,Churned
0607-MVMGC,Male,33,45,DSL,One Year,Credit Card,78.75,3600.65,Stayed
0608-JDVEC,Male,55,50,,Two Year,Bank Withdrawal,19.8,1013.2,Stayed
0611-DFXKO,Male,35,20,Fiber Optic,Month-to-Month,Credit Card,89,1820.45,Churned
0612-RTZZA,Female,77,1,DSL,Month-to-Month,Bank Withdrawal,25.25,25.25,Churned
0613-WUXUM,Female,38,70,,Two Year,Credit Card,19.2,1401.4,Stayed
0616-ATFGB,Male,74,1,Cable,Month-to-Month,Bank Withdrawal,25.05,25.05,Churned
0617-AQNWT,Female,61,64,DSL,Two Year,Bank Withdrawal,47.85,3147.5,Churned
0617-FHSGK,Male,62,49,Fiber Optic,Month-to-Month,Credit Card,75.2,3678.3,Churned
0618-XWMSS,Male,60,28,Fiber Optic,Month-to-Month,Bank Withdrawal,74.9,2068.55,Churned
0619-OLYUR,Male,32,72,Fiber Optic,Two Year,Credit Card,111.9,8071.05,Stayed
0620-DLSLK,Female,47,13,Fiber Optic,Month-to-Month,Credit Card,81.9,1028.9,Stayed
0620-XEFWH,Male,41,4,,Month-to-Month,Credit Card,18.85,84.2,Stayed
0621-CXBKL,Female,62,53,,Two Year,Mailed Check,18.7,1005.7,Stayed
0621-HJWXJ,Female,54,63,Fiber Optic,Month-to-Month,Bank Withdrawal,81.55,5029.05,Stayed
0621-JFHOL,Female,41,10,Cable,Two Year,Mailed Check,29.6,299.05,Stayed
0621-TSSMU,Male,29,56,,One Year,Credit Card,19.95,1126.75,Stayed
0621-TWIEM,Male,28,10,Cable,Month-to-Month,Bank Withdrawal,45.55,402.6,Churned
0623-EJQEG,Male,50,65,Fiber Optic,One Year,Bank Withdrawal,93.55,6069.25,Stayed
0623-GDISB,Female,63,1,Cable,Month-to-Month,Bank Withdrawal,48.45,48.45,Joined
0623-IIHUG,Female,77,21,Cable,Month-to-Month,Bank Withdrawal,-10,840.1,Churned
0625-AFOHS,Female,40,29,,Two Year,Credit Card,20.2,558.8,Stayed
0626-QXNGV,Female,55,72,,Two Year,Credit Card,24.15,1776.45,Stayed
0628-CNQRM,Male,49,22,Cable,One Year,Bank Withdrawal,67.5,1544.05,Churned
0634-SZPQA,Female,64,23,Fiber Optic,Month-to-Month,Bank Withdrawal,90.05,2169.8,Churned
0635-WKOLD,Male,33,40,DSL,One Year,Credit Card,70.75,2921.75,Stayed
0637-KVDLV,Male,30,2,Fiber Optic,Month-to-Month,Bank Withdrawal,76.5,162.45,Churned
0637-UBJRP,Male,40,13,Fiber Optic,Month-to-Month,Bank Withdrawal,84.05,1095.3,Churned
0637-YLETY,Female,39,16,Fiber Optic,Month-to-Month,Credit Card,95.6,1555.65,Churned
0639-TSIQW,Female,28,67,Fiber Optic,Month-to-Month,Credit Card,102.95,6886.25,Churned
0640-YJTPY,Male,19,72,,Two Year,Bank Withdrawal,21,1493.75,Stayed
0641-EVBOJ,Male,61,3,Fiber Optic,Month-to-Month,Credit Card,82.3,214.4,Joined
0643-OKLRP,Female,73,47,Fiber Optic,Month-to-Month,Bank Withdrawal,80.35,3825.85,Churned
0644-OQMDK,Male,69,4,Fiber Optic,Month-to-Month,Bank Withdrawal,70.65,293.85,Stayed
0650-BWOZN,Female,71,18,Fiber Optic,Two Year,Bank Withdrawal,73.55,1359.45,Stayed
0654-HMSHN,Male,45,21,Fiber Optic,Month-to-Month,Bank Withdrawal,104.4,2157.95,Churned
0654-PQKDW,Female,58,62,DSL,One Year,Bank Withdrawal,70.75,4263.45,Stayed
0655-RBDUG,Male,32,7,Fiber Optic,Month-to-Month,Bank Withdrawal,98.05,713,Churned
0655-YDGFJ,Male,34,29,DSL,Month-to-Month,Bank Withdrawal,48.95,1323.7,Stayed
0657-DOGUM,Female,35,48,DSL,One Year,Bank Withdrawal,60.6,2985.25,Stayed
0661-KBKPA,Male,43,53,DSL,One Year,Credit Card,78.75,3942.45,Stayed
0661-KQHNK,Female,38,6,,One Year,Credit Card,19,105.5,Stayed
0661-WCQNQ,Male,56,22,DSL,One Year,Credit Card,56.25,1292.2,Stayed
0661-XEYAN,Female,76,1,DSL,Month-to-Month,Mailed Check,25.8,25.8,Churned
0665-XHDJU,Male,21,72,Fiber Optic,Two Year,Bank Withdrawal,99.4,7285.7,Stayed
0666-UXTJO,Male,80,34,Fiber Optic,Month-to-Month,Credit Card,85.2,2874.45,Stayed
0667-NSRGI,Female,45,48,DSL,One Year,Credit Card,69.55,3435.6,Stayed
0668-OGMHD,Female,20,21,DSL,Month-to-Month,Bank Withdrawal,28.5,629.35,Stayed
0670-ANMUU,Male,47,71,Fiber Optic,One Year,Credit Card,97.65,6687.85,Stayed
0670-KDOMA,Female,42,1,,Month-to-Month,Credit Card,20.25,20.25,Joined
0673-IGUQO,Male,26,1,,Month-to-Month,Credit Card,20.45,20.45,Joined
0674-DGMAQ,Male,78,32,Fiber Optic,Two Year,Bank Withdrawal,93.5,2970.8,Stayed
0674-EYYZV,Female,41,1,DSL,Month-to-Month,Bank Withdrawal,54.65,54.65,Joined
0674-GCDXG,Male,20,63,DSL,Two Year,Bank Withdrawal,71.9,4479.2,Stayed
0675-NCDYU,Female,61,72,Fiber Optic,Two Year,Credit Card,116.4,8543.25,Stayed
0678-RLHVP,Female,33,53,Fiber Optic,Two Year,Bank Withdrawal,105.55,5682.25,Stayed
0679-IDSTG,Female,73,1,Fiber Optic,Month-to-Month,Bank Withdrawal,69.25,69.25,Churned
0679-TDGAK,Male,29,50,Cable,One Year,Bank Withdrawal,75.5,4025.6,Stayed
0680-DFNNY,Male,62,15,Fiber Optic,Month-to-Month,Bank Withdrawal,101.1,1504.05,Churned
0682-USIXD,Female,40,21,Fiber Optic,Month-to-Month,Bank Withdrawal,86.05,1818.9,Stayed
0684-AOSIH,Male,42,1,Cable,Month-to-Month,Bank Withdrawal,95,95,Churned
0685-MLYYM,Female,74,2,Fiber Optic,Month-to-Month,Bank Withdrawal,70.75,154.85,Churned
0687-ZVTHB,Male,24,65,Cable,One Year,Credit Card,72.45,4653.85,Churned
0689-DSXGL,Female,61,52,Fiber Optic,Month-to-Month,Bank Withdrawal,85.8,4433.3,Stayed
0689-NKYLF,Male,42,13,Fiber Optic,Month-to-Month,Bank Withdrawal,83.2,1060.6,Churned
0690-SRQID,Male,20,4,,Month-to-Month,Credit Card,19.65,67.55,Stayed
0691-IFBQW,Female,65,46,Fiber Optic,One Year,Bank Withdrawal,110,4874.8,Churned
0691-JVSYA,Female,24,53,Fiber Optic,One Year,Bank Withdrawal,94.85,5000.2,Churned
0691-NIKRI,Female,41,40,Fiber Optic,One Year,Credit Card,105.95,4335.2,Stayed
0696-UKTOX,Male,64,23,Cable,Month-to-Month,Bank Withdrawal,54.15,1312.45,Stayed
0697-ZMSWS,Male,19,4,Fiber Optic,Month-to-Month,Bank Withdrawal,85.65,338.9,Churned
0699-NDKJM,Female,45,57,Cable,Month-to-Month,Bank Withdrawal,58.75,3437.45,Stayed
0701-RFGFI,Female,56,49,Fiber Optic,Month-to-Month,Bank Withdrawal,95.4,4613.95,Stayed
0701-TJSEF,Male,45,9,Cable,Month-to-Month,Bank Withdrawal,68.25,576.95,Stayed
0702-PGIBZ,Male,28,4,Fiber Optic,Month-to-Month,Bank Withdrawal,101.7,364.55,Churned
0704-VCUMB,Female,64,61,,Two Year,Credit Card,20.25,1278.8,Stayed
0707-HOVVN,Female,79,70,Cable,Two Year,Bank Withdrawal,75.5,5212.65,Stayed
0708-LGSMF,Male,56,13,DSL,Month-to-Month,Bank Withdrawal,65.85,902.25,Stayed
0708-SJDIS,Female,32,34,Cable,Month-to-Month,Credit Card,65,2157.5,Stayed
0709-TVGUR,Female,70,9,Fiber Optic,Month-to-Month,Bank Withdrawal,74.55,622.9,Churned
0716-BQNDX,Male,77,57,Fiber Optic,Two Year,Bank Withdrawal,93.75,5625.55,Stayed
0719-SYFRB,Female,52,12,DSL,Month-to-Month,Mailed Check,61.65,713.75,Churned
0722-SVSFK,Female,45,7,Fiber Optic,Month-to-Month,Bank Withdrawal,100.4,715,Stayed
0722-TROQR,Female,68,4,Fiber Optic,Month-to-Month,Bank Withdrawal,74.9,321.75,Churned
0723-DRCLG,Female,73,1,Fiber Optic,Month-to-Month,Bank Withdrawal,74.45,74.45,Churned
0723-FDLAY,Male,54,44,Cable,One Year,Bank Withdrawal,85.25,3704.15,Stayed
0723-VSOBE,Female,67,45,Cable,One Year,Bank Withdrawal,34.2,1596.6,Stayed
0725-CXOTM,Female,29,36,DSL,One Year,Credit Card,89.65,3348.1,Stayed
0727-BMPLR,Female,66,55,Fiber Optic,One Year,Bank Withdrawal,100,5509.3,Churned
0727-BNRLG,Male,41,69,Fiber Optic,Two Year,Credit Card,97.65,6743.55,Stayed
0727-IWKVK,Male,35,9,Fiber Optic,Month-to-Month,Bank Withdrawal,79.9,741.7,Churned
0730-BGQGF,Male,48,71,DSL,Two Year,Credit Card,90.3,6287.3,Stayed
0730-KOAVE,Male,53,30,Fiber Optic,Month-to-Month,Credit Card,94.3,2679.7,Stayed
0731-EBJQB,Female,24,52,,One Year,Bank Withdrawal,20.4,1090.65,Stayed
0732-OCQOC,Female,30,52,,Two Year,Bank Withdrawal,25.05,1270.25,Stayed
0733-VUNUW,Male,43,24,DSL,Month-to-Month,Bank Withdrawal,55.65,1400.55,Churned
0734-OXWBT,Male,44,3,Cable,Month-to-Month,Credit Card,70.7,225.65,Joined
0739-UUAJR,Female,61,72,Cable,Two Year,Credit Card,53.8,3952.45,Stayed
0742-LAFQK,Male,52,72,Fiber Optic,Two Year,Bank Withdrawal,99.15,7422.1,Stayed
0742-MOABM,Male,50,4,Cable,Month-to-Month,Credit Card,50.05,179.35,Churned
0742-NXBGR,Female,64,1,Fiber Optic,Month-to-Month,Bank Withdrawal,82.3,82.3,Churned
0743-HNPFG,Female,50,51,DSL,One Year,Credit Card,69.75,3562.5,Stayed
0743-HRVFF,Female,42,51,DSL,One Year,Bank Withdrawal,56.15,2898.95,Stayed
0744-BIKKF,Male,39,72,DSL,Two Year,Bank Withdrawal,86.65,6224.8,Stayed
0744-GKNGE,Female,31,64,Fiber Optic,Month-to-Month,Bank Withdrawal,86.8,5327.25,Stayed
0746-JTRFU,Male,22,2,Cable,Month-to-Month,Bank Withdrawal,25.05,56.35,Churned
0748-RDGGM,Male,38,70,Fiber Optic,One Year,Bank Withdrawal,109.5,7534.65,Churned
0749-IRGQE,Female,68,13,DSL,Month-to-Month,Bank Withdrawal,45.3,528.45,Stayed
0750-EBAIU,Male,43,52,Fiber Optic,One Year,Bank Withdrawal,91.25,4738.3,Stayed
0750-EKNGL,Male,44,7,,Month-to-Month,Mailed Check,20.75,141.1,Stayed
0754-EEBDC,Male,25,4,,Two Year,Mailed Check,19.9,76.65,Stayed
0754-UKWQP,Male,63,2,Fiber Optic,Month-to-Month,Bank Withdrawal,95.85,197.7,Churned
0756-MPZRL,Male,35,46,DSL,One Year,Credit Card,33.7,1537.85,Stayed
0757-WCUUZ,Male,29,54,DSL,Two Year,Credit Card,63.35,3409.1,Stayed
0761-AETCS,Female,58,1,,Month-to-Month,Bank Withdrawal,19.3,19.3,Churned
0769-MURVM,Female,44,72,Cable,Two Year,Bank Withdrawal,65.7,4575.35,Stayed
0771-CHWSK,Male,56,66,DSL,Two Year,Credit Card,74.6,4798.4,Stayed
0771-WLCLA,Female,49,16,Fiber Optic,Month-to-Month,Bank Withdrawal,112.95,1882.55,Stayed
0772-GYEQQ,Male,33,3,Fiber Optic,Month-to-Month,Credit Card,88.35,262.05,Churned
0774-IFUVM,Male,19,11,DSL,Month-to-Month,Bank Withdrawal,65.15,723.35,Stayed
0774-RMNUW,Female,44,71,Cable,Two Year,Bank Withdrawal,59.7,4122.65,Stayed
0778-NELLA,Male,43,9,DSL,Month-to-Month,Credit Card,34.7,296.1,Churned
0780-XNZFN,Male,60,57,,Two Year,Bank Withdrawal,20.65,1125.6,Stayed
0781-LKXBR,Male,65,9,Fiber Optic,Month-to-Month,Bank Withdrawal,100.5,918.6,Churned
0784-GTUUK,Male,26,62,,One Year,Credit Card,23.75,1446.8,Stayed
0784-ZQJZX,Male,22,72,,Two Year,Credit Card,19.9,1529.65,Stayed
0786-IVLAW,Female,72,66,Fiber Optic,One Year,Bank Withdrawal,108.1,7238.6,Stayed
0786-VSSUD,Male,68,16,DSL,Month-to-Month,Mailed Check,39,679.85,Churned
0787-LHDYT,Male,36,16,,Month-to-Month,Credit Card,20.6,330.25,Stayed
0788-DXBFY,Male,54,58,,One Year,Bank Withdrawal,19.55,1108.8,Stayed
0793-TWELN,Female,27,4,Fiber Optic,Month-to-Month,Bank Withdrawal,80.15,319.85,Stayed
0794-YVSGE,Male,29,72,,Two Year,Bank Withdrawal,20.3,1401.15,Stayed
0795-GMVQO,Male,36,67,Fiber Optic,One Year,Credit Card,109.9,7332.4,Stayed
0795-LAFGP,Male,25,71,DSL,Two Year,Bank Withdrawal,90.4,6668.05,Stayed
0795-XCCTE,Male,80,72,,Two Year,Bank Withdrawal,25.4,1809.35,Stayed
0799-DDIHE,Female,24,15,Cable,Month-to-Month,Bank Withdrawal,46.3,639.45,Stayed
0804-XBFBV,Female,49,11,DSL,Month-to-Month,Bank Withdrawal,25.2,321.05,Stayed
0804-YGEQV,Female,59,43,,One Year,Bank Withdrawal,24.45,993.15,Stayed
0807-ZABDG,Female,43,3,Cable,Month-to-Month,Mailed Check,55.1,154.65,Churned
0810-BDHAW,Female,54,24,DSL,One Year,Bank Withdrawal,78.4,1832.4,Stayed
0810-DHDBD,Female,31,52,Cable,One Year,Credit Card,74,3877.65,Stayed
0811-GSDTP,Female,50,13,Cable,Month-to-Month,Bank Withdrawal,30.15,382.2,Stayed
0812-WUPTB,Male,65,1,Fiber Optic,Month-to-Month,Credit Card,70.85,70.85,Churned
0813-TAXXS,Male,48,55,DSL,Two Year,Bank Withdrawal,77.8,4323.35,Stayed
0815-MFZGM,Female,54,42,Fiber Optic,Two Year,Credit Card,99,4135,Stayed
0816-TSPHQ,Male,35,2,,Month-to-Month,Credit Card,20.75,44.2,Joined
0817-HSUSE,Male,26,1,Cable,Month-to-Month,Bank Withdrawal,75.5,75.5,Joined
0818-OCPZO,Male,80,27,Fiber Optic,Month-to-Month,Bank Withdrawal,81.45,2122.05,Churned
0820-FNRNX,Male,48,17,DSL,Month-to-Month,Mailed Check,66.7,1077.05,Stayed
0822-GAVAP,Female,19,2,DSL,Month-to-Month,Bank Withdrawal,34.7,62.25,Churned
0822-QGCXA,Female,76,27,DSL,Month-to-Month,Bank Withdrawal,83.85,2310.2,Stayed
0823-HSCDJ,Male,76,52,DSL,Month-to-Month,Bank Withdrawal,49.15,2550.9,Churned
0824-VWDPO,Female,58,45,Fiber Optic,One Year,Bank Withdrawal,96.75,4442.75,Stayed
0825-CPPQH,Female,26,71,,Two Year,Credit Card,19.1,1372.45,Stayed
0827-ITJPH,Male,33,36,,Two Year,Credit Card,18.55,689,Stayed
0829-DDVLK,Female,58,15,,One Year,Credit Card,20.1,302.45,Stayed
0829-XXPLX,Female,48,20,Fiber Optic,Month-to-Month,Bank Withdrawal,89.4,1871.15,Stayed
